3.000000000000000000e+01
2.550000000000000000e+01
1.800000000000000000e+01
3.050000000000000000e+01
2.850000000000000000e+01
2.800000000000000000e+01
2.700000000000000000e+01
2.800000000000000000e+01
2.850000000000000000e+01
2.300000000000000000e+01
2.150000000000000000e+01
1.600000000000000000e+01
2.800000000000000000e+01
2.000000000000000000e+01
2.000000000000000000e+01
2.650000000000000000e+01
2.650000000000000000e+01
2.200000000000000000e+01
2.300000000000000000e+01
1.900000000000000000e+01
1.600000000000000000e+01
2.300000000000000000e+01
1.300000000000000000e+01
2.200000000000000000e+01
2.150000000000000000e+01
2.200000000000000000e+01
1.850000000000000000e+01
2.300000000000000000e+01
1.950000000000000000e+01
1.850000000000000000e+01
2.000000000000000000e+01
1.750000000000000000e+01
1.950000000000000000e+01
1.700000000000000000e+01
2.200000000000000000e+01
2.600000000000000000e+01
1.350000000000000000e+01
1.950000000000000000e+01
2.500000000000000000e+01
1.750000000000000000e+01
2.600000000000000000e+01
1.850000000000000000e+01
1.250000000000000000e+01
1.750000000000000000e+01
6.050000000000000000e+01
1.100000000000000000e+01
1.900000000000000000e+01
1.150000000000000000e+02
6.400000000000000000e+01
1.025000000000000000e+02
1.220000000000000000e+02
6.900000000000000000e+01
7.050000000000000000e+01
1.220000000000000000e+02
1.220000000000000000e+02
7.900000000000000000e+01
9.950000000000000000e+01
1.125000000000000000e+02
6.350000000000000000e+01
1.060000000000000000e+02
6.500000000000000000e+01
1.235000000000000000e+02
8.500000000000000000e+01
1.055000000000000000e+02
1.030000000000000000e+02
9.650000000000000000e+01
9.600000000000000000e+01
6.400000000000000000e+01
7.300000000000000000e+01
7.250000000000000000e+01
7.150000000000000000e+01
6.950000000000000000e+01
1.120000000000000000e+02
7.100000000000000000e+01
7.200000000000000000e+01
1.015000000000000000e+02
9.550000000000000000e+01
1.115000000000000000e+02
1.120000000000000000e+02
7.250000000000000000e+01
7.600000000000000000e+01
9.600000000000000000e+01
9.450000000000000000e+01
7.100000000000000000e+01
9.350000000000000000e+01
7.000000000000000000e+01
1.165000000000000000e+02
4.600000000000000000e+01
4.400000000000000000e+01
3.850000000000000000e+01
4.150000000000000000e+01
4.450000000000000000e+01
7.300000000000000000e+01
3.950000000000000000e+01
3.750000000000000000e+01
7.100000000000000000e+01
7.550000000000000000e+01
7.350000000000000000e+01
7.350000000000000000e+01
7.550000000000000000e+01
6.550000000000000000e+01
6.700000000000000000e+01
7.300000000000000000e+01
7.200000000000000000e+01
7.650000000000000000e+01
7.050000000000000000e+01
5.200000000000000000e+01
5.100000000000000000e+01
6.700000000000000000e+01
7.100000000000000000e+01
6.900000000000000000e+01
4.700000000000000000e+01
4.450000000000000000e+01
4.000000000000000000e+01
3.950000000000000000e+01
4.700000000000000000e+01
7.250000000000000000e+01
6.800000000000000000e+01
7.000000000000000000e+01
6.800000000000000000e+01
6.700000000000000000e+01
1.450000000000000000e+01
